ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
18472,shortage,ˈSHôrtij,noun,hiány,deficit|deficiency|lack|absence|scarcity,
18473,shortchange,ˈSHôrtˈCHānj,verb,shortchange,"short-change|spoof|gyp|con|pull a fast one|bunk|double-cross","kevesebbet ad vissza pénzt|átejt"
18474,short-circuit,,verb,rövidzárlat,simplify,"rövidre zár áramkört|egyszerűsít"
18475,shortcoming,ˈSHôrtˌkəmiNG,noun,hiány,deficit|deficiency|lack|absence|shortage|insufficiency|inadequacy|inefficiency|shortfall|defect,elégtelenség
18476,shortcut,ˈSHôrtˌkət,adjective,parancsikon,,lerövidített
18477,shorten,ˈSHôrtn,verb,lerövidíti,abridge|abbreviate|curtail,rövidít
18478,short-lived,"ˈlivd,ˈlīvd",adjective,"rövid életű",,"kérész életű"
18479,shortly,ˈSHôrtlē,adverb,hamarosan,"before long|short|in short|in brief|in a nutshell",röviden
18480,shortness,,,légszomj,,
18481,shortsighted,ˈSHôrtˈsītid,adjective,rövidlátó,short-sighted|nearsighted|myopic|purblind|short-sighted,megfontolatlan
18482,short-spoken,,adjective,szűkszavú,tight-lipped|taciturn|reticent,
18483,short-tempered,,adjective,indulatos,intense|heated|impetuous|hot|vehement|hot-spirited,heves
18484,short-term,,adjective,"rövid időszak",short-dated,"rövid lejáratú|rövidtávú"
18485,shot,SHät,noun,lövés,"shooting|shoot|round|gunning|ammunition|throwing|throw|toss|pitch|cast|kick|boot|short drink","dobás|rúgás|rövid ital"
18486,should,SHo͝od,"auxiliary verb",kellene,ought,
18487,shoulder,ˈSHōldər,noun,váll,headland|foothills,előhegység
18488,shout,SHout,noun,kiáltás,cry|crying|exclamation|call|shouting|clamor|cry|exclamation|vociferation,kiabálás
18489,"shouting distance",,,"kiabálás távolság",,
18490,shove,SHəv,verb,lök,toss|thrust,
18491,"shove off",,,ellök,,
18492,shovel,ˈSHəvəl,noun,lapát,vane|ladle|spoon,kanál
18493,show,SHō,verb,előadás,"show up|point|display|indicate|introduce|represent|project|exhibit",megmutat|mutat|vetít|elétár|kiállít
18494,"show off",,verb,felmutat,"render|hold up",
18495,"show up",,verb,megjelenik,"appear|turn up|show","feltűnik|megmutat|vezet vkit"
18496,showboat,ˈSHōˌbōt,noun,színházhajó,,
18497,shower,ˈSHou(-ə)r,noun,zuhany,"douche|needle bath|rain shower|rain|downpour|heavy rain|volley","zápor|záporeső|záporszerű csapadék"
18498,showiness,,,showiness,,
18499,show-me,,,"Mutasd meg nekem",,
18500,showstopper,,,showstopper,,
18501,showy,ˈSHō-ē,adjective,mutatós,spectacular|pleasing|specious|sightly|bijou,tetszetős
18502,shred,SHred,noun,foszlány,whiff|rag|tatters|rag|tatter,rongy
18503,shrew,SHro͞o,noun,cickány,shrew-mouse|termagant,"hárpia|házsártos asszony"
18504,shrewd,SHro͞od,adjective,okos,clever|wise|prudent|bright|sagacious|clever|brainy|reasoning|ingenious,eszes
18505,shrewdness,,noun,okosság,cleverness|prudence|sagacity|sapience|brightness|artifice|acumen,eszesség
18506,shriek,SHrēk,noun,sikoly,scream|screech|squeal,sikoltás|visítás
18507,shrieking,,verb,sikoltó,scream|shriek|shrill|yell|screech|shriek|screak,visít|sikolt
18508,shrill,SHril,adjective,éles,sharp|live|keen|cutting|acute|incisive|biting|crisp|secant|strident,metsző
18509,shrimp,SHrimp,noun,garnélarák,prawn|crab|lobster,"tengeri rák"
18510,shrimpy,,,shrimpy,,
18511,shrine,SHrīn,noun,ereklyetartó,reliquary|tomb|cenotaph|mausoleum|sepulchre|sanctuary,"síremlék|szent hely"
18512,shrink,SHriNGk,verb,összezsugorodik,contract,összemegy
18513,shrinkage,ˈSHriNGkij,noun,zsugorodás,constriction|contraction|constringency|shrink|decrease|reduction|attenuation|reduce|diminution,összehúzódás|csökkenés
18514,"shrinking violet",,,"zsugorodó lila",,
18515,shroud,SHroud,noun,szemfedő,"winding sheet","halotti lepel"
18516,"shrug off",,,leráz,,
18517,shtick,SHtik,,shtick,,
18518,shtik,,,shtik,,
18519,shuck,SHək,noun,hüvely,vagina|sheath|scabbard|pod|hull,
18520,"shuck off",,,"rázza le",,
18521,shudder,ˈSHədər,noun,reszketés,tremble|tremor|shiver|quaver|quiver,borzadás
18522,shuddering,,verb,borzongás,tremble|shiver|quiver|quake|shudder|waver,reszket
18523,shuddery,,,shuddery,,
18524,shuffle,ˈSHəfəl,noun,keverés,mixing|stirring|shamble|scuff,csoszogás
18525,"shuffle out of",,,"vegye ki",,
18526,shun,SHən,verb,kitér,"evade|elude|dodge|put by|avoid|steer clear of|evade|escape|keep off",elkerül
18527,shunning,,verb,Shunning,"evade|elude|dodge|shun|put by|avoid|steer clear of|evade|escape|keep off|shun",kitér|elkerül
18528,shush,"SHo͝oSH,SHəSH",verb,elhallgattat,silence|snub|mum,
18529,shut,SHət,verb,becsuk,"close|lock|shut down|shut up|mew|shut up|lock|close up|lock up|incarcerate",bezár
18530,"shut of",,,zárva,,
18531,"shut off",,verb,lekapcsol,"switch off|relax|cut off|incapacitate|unclasp|turn off|mew|occlude|close|debar|stop|halt|abort|cut off",kikapcsol|elzár|leállít
18532,"shut out",,verb,kirekeszt,"exclude|rule out|disqualify|lock|foreclose|exclude|debar|keep out",kizár
18533,"shut up",,verb,"pofa be","lock|close up|shut|lock up|incarcerate|close|shut|lock|shut down|mew|turn off|mew|occlude|close|shut off",bezár|becsuk|elzár
18534,shutdown,ˈSHətˌdoun,noun,lekapcsol,inaction|outage|closure|shutting|lockup,üzemszünet|bezárás
18535,shut-eye,,noun,szundítás,,
18536,shutoff,ˈSHətäf,verb,lekapcsol,"switch off|shut off|relax|cut off|incapacitate|unclasp|turn off|mew|occlude|close|shut off|debar|stop|halt|shut off|abort|cut off",kikapcsol|elzár|leállít
18537,shutterbug,ˈSHətərˌbəg,,shutterbug,,
18538,shy,SHī,adjective,félénk,timid|sheepish|fearful|coy|diffident|ungraceful|graceless|ungainly|gauche|mistrustful,félszeg|bizalmatlan
18539,sic,sik,interjection,Sic,Sic!,Sic!
18540,sick,sik,adjective,beteg,ill|diseased|invalid,
18541,"sick and tired",,,"beteg és fáradt",,
18542,sicken,ˈsikən,verb,megbetegszik,"fall ill|fall sick|get ill|fall in",undorodik|émelyedik
18543,"sicken with",,,sóhajt,,
18544,sickened,ˈsikən,verb,megbetegedtek,"fall ill|fall sick|get ill|sicken|fall in|sicken|sicken",megbetegszik|undorodik|émelyedik
18545,sickening,ˈsikəniNG,adjective,émelyítő,nauseous|mawkish|repellent|repugnant|foul,visszataszító
18546,sickie,,,sickie,,
18547,sickish,,,sickish,,
18548,sickly,ˈsiklē,adjective,beteges,morbid|weak|indisposed|ill-conditioned|weak|fragile|weakly|low|mild,gyenge
18549,sickness,ˈsiknis,noun,betegség,disease|illness|ailment|malady|ail|nausea|queasiness,émelygés
18550,sicko,ˈsikō,,sicko,,
18551,side,sīd,noun,oldal,slope|incline|gradient|slant|inclination,lejtő
18552,sideboard,ˈsīdˌbôrd,noun,pohárszék,,
18553,sidekick,ˈsīdˌkik,noun,haver,buddy|pal|dude|crony|dick|partner|copartner,üzlettárs
18554,sidesplitting,,,"oldalak felosztása",,
18555,sidestep,ˈsīdˌstep,verb,kikerüljék,side-step|side-step,"oldalt lép|kitér vmi elől"
18556,sideways,ˈsīdˌwāz,adverb,oldalt,,
18557,sidewise,,,sidewise,,
18558,siege,sēj,noun,ostrom,assault|throne,trón
18559,siesta,sēˈestə,noun,szieszta,nap,"délutáni pihenő"
18560,sigh,sī,noun,sóhaj,moan,
18561,"sigh for",,,sóhajtott,,
18562,sight,sīt,noun,látás,"spectacle|view|prospect|eyesight|seeing|eyesight|point of interest","látvány|látra szóló|látóképesség|látnival"
18563,sightless,ˈsītlis,adjective,vak,blind|unseeing|blind,világtalan
18564,sightliness,,,sightliness,,
18565,sightly,ˈsītlē,adjective,csinos,pretty|cute|handsome|neat|spruce|pleasing|specious|showy|bijou,tetszetős
18566,sightseer,ˈsītˌsiər,noun,turista,tourist|hiker|rambler|tripper|holiday-maker,városnéző
18567,sign,sīn,noun,jel,signal|mark|token|label|omen|indication|signal|marking|marker|insignia|ticket|mark|wake|trace|clue|mark|trail|theme,jelzés|jegy|nyom|szignó
18568,"sign  on",,verb,feliratkozni,"sign on|indent|sign on","szerződtet|munkát vállal"
18569,"sign up",,,regisztrálj,,
18570,"sign up for",,,"jelentkezni valamire",,
18571,signal,ˈsignəl,noun,jel,sign|mark|token|label|omen|indication|sign|marking|marker|insignia|signaller,jelzés|híradó
18572,signature,"-ˌCHo͝or,ˈsignəCHər",noun,aláírás,signing|subscription|seal|stamp|signet|stain,hullámprofil|pecsét
18573,significance,sigˈnifikəns,noun,jelentőség,importance|relevance|relevancy|consequence|magnitude|report|meaning|application|import|dispatch,jelentés
18574,significant,sigˈnifikənt,adjective,jelentős,"important|remarkable|notable|momentous|of great moment|expressive|soulful|significative|demonstrative",kifejező
18575,"significant other",,,"más jelentös",,
18576,signification,ˌsignəfiˈkāSHən,noun,jelzés,indication|signal|sign|marking|marker,
18577,signify,ˈsignəˌfī,verb,jelent,"mean|report|imply|denote|connote|indicate|signal|sign|mark|point|express|reflect|phrase|voice|denote|give voice to","jelez|kifejez|jelentőséggel bír|kifejezésre juttat|fontossággal bír|súllyal bír"
18578,signifying,,verb,jelölő,"mean|report|imply|signify|denote|connote|indicate|signal|sign|mark|point|signify|express|reflect|phrase|voice|signify|denote|signify|signify|give voice to|signify|signify","jelent|jelez|kifejez|jelentőséggel bír|kifejezésre juttat|fontossággal bír|súllyal bír"
18579,silence,ˈsīləns,noun,csend,quietude|hush|quiescence|quiescency|mutism,hallgatás|csönd
18580,silent,ˈsīlənt,adjective,csendes,quiet|peaceful|calm|still|pacific|speechless|wordless|tacit,szótlan
18581,"silent treatment",,,"csendes kezelés",,
18582,silhouette,ˌsilo͞oˈet,noun,sziluett,,árnykép
18583,"silk stocking",,noun,selyemharisnyás,,
18584,silken,ˈsilkən,adjective,selymes,,"selyemből készült"
18585,silklike,,,silklike,,
18586,silk-stocking,,noun,selyem-harisnya,"silk stocking",selyemharisnyás
18587,silky,ˈsilkē,adjective,selymes,flossy,selyemszerű
18588,silliness,,noun,ostobaság,foolishness|stupidity|nonsense|folly|rubbish,
18589,silly,ˈsilē,adjective,bolondos,dull|bovine|blunt|unwise|anserine|stupid|goofy|dumb|idiotic|inept,buta|ostoba
18590,silver,ˈsilvər,adjective,ezüst,silvery,
18591,"silver screen",,,mozivászon,,
18592,silver-tongued,,adjective,aranyszájú,,
18593,silverware,ˈsilvərˌwer,noun,ezüst,silver|argent,"ezüstnemű|ezüst készlet"
18594,silvery,ˈsilvərē,adjective,ezüstös,silvern|argent|silver,ezüst
18595,similar,ˈsimələr,adjective,hasonló,like|comparable|such|analogous|corresponding,
18596,similarity,ˌsiməˈlaritē,noun,hasonlóság,likeness|similitude|semblance|conformity,
18597,similarly,ˈsimələrlē,adverb,hasonlóképpen,likewise,
18598,similitude,siˈmiləˌt(y)o͞od,noun,hasonlóság,similarity|likeness|semblance|conformity,
18599,simmer,ˈsimər,noun,"lassú tűzön süt",braise,párolás
18600,simp,simp,noun,tökfilkó,loggerhead|blockhead|ninny|dunce|jobbernowl,
18601,simple,ˈsimpəl,adjective,egyszerű,easy|plain|primitive|modest|unsophisticated|clear|light|bright|plain|lucid|stupid|silly|goofy|dumb|idiotic,világos|ostoba
18602,simpleminded,ˈsimpəlˈmīndid,adjective,együgyű,stupid|silly|goofy|dumb|idiotic|inept|silly|dull|bovine|blunt|unwise|anserine,ostoba|buta
18603,simplemindedness,,,simplemindedness,,
18604,simpleness,,,egyszerűség,,
18605,simpleton,ˈsimpəltən,noun,"egyszerű ember",,
18606,simplicity,simˈplisitē,noun,egyszerűség,plainness|modesty,
18607,simplify,ˈsimpləˌfī,verb,egyszerűsítése,short-circuit,egyszerűsít
18608,simply,ˈsimplē,adverb,egyszerűen,"just like that|off-hand|clear|light|plainly|plain|fairly",világosan
18609,simulate,ˈsimyəˌlāt,verb,szimulálni,"pretend|make believe|malinger|show|point|display|indicate|introduce",színlel|mutat
18610,simulated,ˈsimyəˌlātid,adjective,szimulált,false|sham|untrue|bogus|phony|sham|phoney,hamis|ál
18611,simultaneous,ˌsīməlˈtānēəs,adjective,egyidejű,contemporaneous|concurrent|synchronous|isochronous|isochronal,szimultán
18612,simultaneously,ˌsīməlˈtānēəslē,adverb,egyidejűleg,,
18613,sin,,,nélkül,,
18614,since,sins,adverb,mivel,,óta
18615,sincere,sinˈsi(ə)r,adjective,őszinte,honest|candid|frank|straightforward|open|open|overt|outright|frank|straight,nyílt
18616,sincerely,sinˈsi(ə)rlē,adverb,Tisztelettel,honestly|truly|heartily|outright|baldly|openly|outright|overtly|honestly|flat,őszintén|nyíltan
18617,"sine qua non",,,"sine qua non",,
18618,sinew,ˈsinyo͞o,noun,ín,tendon|muscle,izom
18619,sinewy,ˈsinyo͞owē,adjective,inas,tendinous,
18620,sinful,ˈsinfəl,adjective,bűnös,guilty|wicked|offender|culprit|criminal|guilty|offender|delinquent|trespassing|peccant,vétkes
18621,sinfulness,,,bűnösség,,
18622,sing,siNG,verb,énekel,chant|descant|perform|play|lecture|recite|prelect,előad
18623,singe,,,majom,,
18624,singer,ˈsiNGər,noun,énekes,vocalist|songster|songstress|diva,énekesnő
18625,single,ˈsiNGgəl,adjective,egyetlen,only|sole|unique|particular|solo|unique|singular|alone|unmatched|lone,egyes|egyedülálló
18626,"single out",,verb,kiszemel,"pick out|mark out|cull|choose",
18627,single-handed,,adjective,egyedül,one-handed,félkezű
18628,single-handedly,,,egymaga,,
18629,single-minded,,adjective,céltudatos,tendentious|sure-footed,
18630,singly,ˈsiNGglē,adverb,egyenként,"one by one|severally|solely|by himself|unaccompanied|solus|on one's own",egyedül
18631,singular,ˈsiNGgyələr,adjective,egyedülálló,unique|single|alone|unmatched|lone,"egyes számú"
18632,singularity,ˌsiNGgyəˈlaritē,noun,különösség,quaintness|offbeat,
18633,sinister,ˈsinistər,adjective,baljós,hoodoo|ill-omened,vészjósló
18634,sink,siNGk,noun,mosogató,"dishwasher|kitchen sink|scullery|bathroom|washroom|lavatory",mosdó
18635,sinless,ˈsinlis,adjective,elsüllyeszthetetlen,,
18636,sinner,ˈsinər,noun,bűnös,,vétkező
18637,sinuous,ˈsinyo͞oəs,adjective,kanyargós,tortuous|mazy|serpentine|winding|anguine,kígyózó
18638,sion,,,Sion,,
18639,sip,sip,noun,korty,gulp|nip|sup|draught,hörpintés
18640,siphon,ˈsīfən,noun,szifon,syphon,
18641,sire,sīr,noun,apamén,,"felséges úr"
18642,siren,ˈsīrən,noun,sziréna,hooter|syren|horn|bugle|cornet|hooter,szirén|kürt
18643,"siren song",,,"sziréna dal",,
18644,sirup,,,szirup,,
18645,sissified,,,sissified,,
18646,sissy,ˈsisē,adjective,lányos,girlish,
18647,sit,sit,verb,ül,plant|seat,ültet
18648,site,sīt,noun,webhely,lot|plot|ground|realty|allotment,telek|házhely
18649,sitter,ˈsitər,noun,felügyelő,supervisor|monitor|inspector|overseer|superintendent|sitter-in,pótmama
18650,"sitting duck",,,"ülő kacsa",,
18651,situate,,verb,elhelyez,"place|house|locate|install|stow|designate|appoint|assign|mark off|mark out",kijelöl
18652,situation,ˌsiCHo͞oˈāSHən,noun,helyzet,state|position|status|location|attitude|lie|lay|shift|locus,fekvés
18653,"sixth sense",,,"hatodik érzék",,
18654,sizable,ˈsīzəbəl,adjective,jókora,good|bulky|large|voluminous|broad|expanded,terjedelmes
18655,sizably,,,sizably,,
18656,size,sīz,noun,méret,measurement|measure|extent|magnitude|magnitude|greatness|extent|largeness|lumen,nagyság
18657,sizeable,,adjective,jókora,sizable|good|bulky|large|voluminous|broad|expanded|sizable,terjedelmes
18658,sizzle,ˈsizəl,verb,sistereg,fizzle,
18659,skedaddle,skiˈdadl,verb,elfut,"run away",
18660,skeletal,ˈskelətl,adjective,csontvázszerű,,
18661,skeleton,ˈskelitn,noun,csontváz,"atomy|frame|framework|frame|cadre personnel","váz|keret|csökkentett létszámú"
18662,skeptic,ˈskeptik,adjective,szkeptikus,sceptic|sceptical|sceptic|sceptical,kételkedő
18663,skeptical,ˈskeptikəl,adjective,szkeptikus,sceptic|sceptical|sceptic|sceptical,kételkedő
18664,skeptically,,,szkeptikusan,,
18665,skepticism,ˈskeptəˌsizəm,noun,szkepticizmus,scepticism|dubiety|scepticism,kétkedés
18666,sketch,skeCH,noun,vázlat,outline|draft|scheme|outlines|delineation,skicc
18667,skewed,,verb,ferde,skew,ferdít
18668,skewer,ˈskyo͞oər,noun,nyárs,spit|broach,fémtű
18669,skid,skid,verb,csúszás,"slide|crawl|slither|glide|knit up|conclude|tie|strike up|transact",csúszik|megköt
18670,skill,skil,noun,jártasság,proficiency|craft|dexterity|artfulness|cleverness|deftness|ingenuity,ügyesség|szakismeret
18671,skilled,skild,adjective,szakképzett,,
18672,skillful,ˈskilfəl,adjective,ügyes,clever|skilful|deft|good|adept|proficient|skilful,gyakorlott
18673,skillfully,,,ügyesen,,
18674,skillfulness,,,ügyesség,,
18675,skim,skim,verb,lefölöz,cream,
18676,skimp,skimp,verb,fukarkodik,"be miserly|scrimp|scrimp","felületesen csinál"
18677,"skimp on",,,fukar,,
18678,skimping,,verb,skimping,"be miserly|skimp|scrimp|skimp|scrimp","fukarkodik|felületesen csinál"
18679,skimpy,ˈskimpē,adjective,fukar,niggardly|stingy|miserly|scrimp|mingy|scarce|scant|necessitous|scrimpy,szűkös
18680,skin,skin,noun,bőr,leather|hide|derm|tunica|shell|peel|husk|hull|rind,héj
18681,skin-deep,,adjective,felszínes,superficial|cursory|perfunctory|scratchy|desultory|superficial|lip-deep,felületes
18682,skinflint,ˈskinˌflint,noun,zsugori,hunks|tightwad|money-grubber,fösvény
18683,skinner,ˈskinər,noun,állatnyúzó,,
18684,skinny,ˈskinē,adjective,sovány,thin|lean|meager|gaunt|wispy|bony,csontos
18685,skip,skip,verb,Átugrani,caper,szökdécsel|átugrál
18686,skipper,ˈskipər,noun,hajóskapitány,jumper|springer,ugró
18687,skirmish,ˈskərmiSH,noun,csetepaté,melee|knockabout|affray,csatározás
18688,"skirmish with",,,elkeseredett,,
18689,skirr,skirr,,skirr,,
18690,skirt,skərt,noun,szoknya,grounds|bed,alj
18691,skirting,ˈskərtiNG,noun,lábazat,,szoknyaszövet
18692,skittery,,,skittery,,
18693,skittish,ˈskitiSH,adjective,ijedős,scary|flirty,kacér
18694,skittishness,,,skittishness,,
18695,skosh,,,skosh,,
18696,skulduggery,skəlˈdəgərē,,skulduggery,,
18697,skulk,skəlk,verb,ólálkodik,slink|mouse,"lóg munkából"
18698,skulker,,,iskolakerülő,,
18699,skull,skəl,noun,koponya,cranium|pate,
18700,skullduggery,,,"támadás áll a háttérben",,
18701,skunk,skəNGk,noun,"bűzös borz",,
18702,sky,skī,noun,ég,heaven|heaven|azure|firmament|atmosphere|environment|ambience,égbolt|mennybolt|légkör
18703,sky-high,,adverb,égig,,
