ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
3259,choose,CHo͞oz,verb,választ,"select|opt|elect|secrete|excrete|pick out|sort out|exude|pick out|mark out|single out|cull",kiválaszt|kiszemel
3260,chooser,,,választó,,
3261,choosey,,adjective,válogatós,choosy|finicky|selective|squeamish|fastidious|queasy|choosy|demanding|choosy,finnyás|igényes
3262,choosing,,verb,választott,"choose|select|opt|elect|choose|secrete|excrete|pick out|sort out|exude|pick out|mark out|single out|cull|choose",választ|kiválaszt|kiszemel
3263,choosy,ˈCHo͞ozē,adjective,válogatós,finicky|selective|choosey|squeamish|fastidious|queasy|choosey|demanding|choosey,finnyás|igényes
3264,chop,CHäp,noun,szelet,slice|segment|schnitzel|scrap|cantle|disaster|strike|stroke|adversity|plague|waving|fluctuation|undulation|change|alteration|mutation,hússzelet|csapás|hullámzás|változás
3265,"chop down",,,levág,,
3266,chop-chop,"ˌCHäp ˈCHäp",adverb,karaj-karaj,"fast|quickly|quick|speedily|in a hurry",gyorsan
3267,chopper,ˈCHäpər,noun,favágó,lumberman|lumberer|lumberjack|woodsman|river,mészárosbárd
3268,choppy,ˈCHäpē,adjective,fodrozódó,uncertain|precarious|insecure|vague|unsure|cracky|crannied,bizonytalan|repedezett
3269,chops,CHäps,noun,hússzeleteket,slice|segment|chop|schnitzel|scrap|cantle|chop|disaster|strike|stroke|adversity|plague|calamity|waving|fluctuation|undulation|chop|change|alteration|mutation|chop,szelet|hússzelet|csapás|hullámzás|változás
3270,chorale,"-ˈräl,kəˈral",,korál,,
3271,chord,kôrd,noun,akkord,sound|string,hangzat|húr
3272,chore,CHôr,noun,házimunka,housework|homework,"háztartási munka"
3273,choreograph,ˈkôrēəˌgraf,,koreográfia,,
3274,chorography,chorograaphee,,Chorografi,,
3275,chortle,ˈCHôrtl,verb,kuncog,chuckle|giggle|snicker|titter|sniggle,
3276,chorus,ˈkôrəs,noun,énekkar,choir|quire|arm|handle,kar
3277,chosen,ˈCHōzən,adjective,választott,elected|selected,kiválasztott
3278,chouse,chouse,,becsap,,
3279,chow,CHou,noun,ebéd,lunch|luncheon|dinner|dining,"csau színű"
3280,chowderhead,ˈCHoudərˌhed,,chowderhead,,
3281,christen,,,megkeresztel,,
3282,"christian name",,,keresztnév,,
3283,christmastide,,,Christmastide,,
3284,christmastime,,,karácsony,,
3285,chromatic,krōˈmatik,adjective,kromatikus,,
3286,chronic,ˈkränik,adjective,krónikus,durable|lasting|enduring|solid|sound,tartós
3287,chronicle,ˈkränikəl,noun,krónika,chronicles,
3288,chronicler,ˈkräniklər,noun,krónikaíró,,
3289,chronology,krəˈnäləjē,noun,kronológia,,
3290,chronometer,krəˈnämətər,noun,kronométer,,
3291,chubbiness,,,chubbiness,,
3292,chubby,ˈCHəbē,adjective,pufók,rotund|ruddy|rubicund|bonny,pirospozsgás
3293,chuck,CHək,noun,tokmány,cluck,kotyogás
3294,chuckle,ˈCHəkəl,noun,kuncogás,giggle|snicker|titter|loggerhead|blockhead|ninny|simp|dunce,tökfilkó
3295,chucklehead,ˈCHəkəlˌhed,noun,mamlasz,noodle|oaf|numskull|gawk|cully,
3296,chuckleheaded,,,chuckleheaded,,
3297,chucklesome,,,chucklesome,,
3298,chuff,CHəf,noun,"goromba fráter",curmudgeon,
3299,chum,CHəm,noun,pajtás,pal|pard|pal|buddy|mate,cimbora
3300,chumminess,,,chumminess,,
3301,chummy,ˈCHəmē,adjective,pajtáskodó,pally,
3302,chump,CHəmp,noun,tuskó,stump|stub,fatuskó
3303,"chump change",,,"chump változás",,
3304,chunk,CHəNGk,noun,"nagy darab",hunk,"jókora adag valamiből"
3305,chunky,ˈCHəNGkē,,vaskos,,
3306,church,CHərCH,noun,templom,temple|fane,egyház
3307,churchly,ˈCHərCHlē,,egyházfegyelmezés,,
3308,churl,CHərl,noun,paraszt,peasant|boor|cottager|yokel|hob,
3309,churlish,ˈCHərliSH,adjective,parasztos,rustic,
3310,churn,CHərn,verb,köpül,,"habosra felkavar"
3311,churr,,,churr,,
3312,chutzpa,"-spä,ˈKHo͝otspə,ˈho͝otspə",,chutzpah,,
3313,chutzpah,"-spä,ˈKHo͝otspə,ˈho͝otspə",,chutzpah,,
3314,cimmerian,,adjective,kimmériai,Cimmerian,
3315,cinch,sinCH,noun,nyeregheveder,,
3316,cincture,ˈsiNGkCHər,noun,öv,belt|girdle,
3317,cinema,ˈsinəmə,noun,mozi,"movie|movie theater|movie house|the pictures|picture palace|movie|film|picture|moving pictures|picture show|movie|movie house|picture theater|picture palace|cinematography",film|filmszínház|filmezés
3318,cipher,ˈsīfər,noun,rejtjel,code|cypher|code|cypher|coding|cypher|cypher|cur,"titkosírás|rejtjelezés|semmi ember"
3319,ciphering,ˈsīfər,verb,rejtjelezés,cipher|code|encode|encipher|cypher,rejtjelez
3320,circle,ˈsərkəl,noun,kör,round|sphere|coterie|compass|rondure|ring|hoop|roundel|company|companionship|society|firm|partnership,karika|társaság
3321,circuit,ˈsərkət,noun,áramkör,network|system|net|netting|meshes,hálózat
3322,circuitous,sərˈkyo͞oətəs,adjective,tekervényes,tortuous|intricate|anfractuous,
3323,circular,ˈsərkyələr,adjective,"kör alakú",round|orbicular|recurrent|recurring|pass-out|re-entrant,visszatérő
3324,circulate,ˈsərkyəˌlāt,verb,kering,orbit|gyrate|issue|negotiate,"forgalomba hoz|elterjeszt hírt|hírt terjeszt"
3325,circulator,,noun,keringetőszivattyú,,hírterjesztő
3326,circumference,sərˈkəmf(ə)rəns,noun,körméret,girth,"kerülete vminek"
3327,circumfuse,ˌsərkəmˈfyo͞oz,,circumfuse,,
3328,circumlocution,ˌsərkəmˌlōˈkyo͞oSHən,noun,mellébeszélés,equivocation,
3329,circumlocutory,ˌsərkəmˈläkyəˌtôrē,adjective,"körülíró fogalmazás",,
3330,circumnavigate,ˌsərkəmˈnavəˌgāt,verb,körülhajóz,,
3331,circumscribe,ˈsərkəmˌskrīb,verb,körülhatárol,demarcate|delimit,
3332,circumscribed,,verb,körülírt,circumscribe|demarcate|delimit,körülhatárol
3333,circumscription,,noun,körülhatárolás,,
3334,circumspect,ˈsərkəmˌspekt,adjective,körültekintő,prudent|wary|provident|canny,
3335,circumspection,ˌsərkəmˈspekSHən,noun,körültekintés,caution|wariness|discretion,
3336,circumstance,"-stəns,ˈsərkəmˌstans",noun,körülmény,circumstances|particular|modality,
3337,circumstantial,ˌsərkəmˈstanCHəl,adjective,körülményes,,"körülményektől függő"
3338,circumvent,ˌsərkəmˈvent,verb,megkerülése,hoodwink|dupe|cheat|diddle|bluff|baffle|frustrate|disconcert,rászed|meghiúsít
3339,circus,ˈsərkəs,noun,cirkusz,,körönd|körtér
3340,cirque,sərk,,Cirque,,
3341,citable,,,idézhető,,
3342,citadel,"-ˌdel,ˈsitədl",noun,fellegvár,acropolis,citadella
3343,citation,sīˈtāSHən,noun,idézet,quotation|quote|excerpt|reference|allusion|summons|subpoena|writ|quotation,hivatkozás|idézés
3344,cite,sīt,verb,idéz,summon|evoke|summons,"megidéz|hivatkozik szaktekintélyre"
3345,citify,,,elnagyvárosiasodik,,
3346,citizen,"-sən,ˈsitizən",noun,állampolgár,subject|civilian|bourgeois|commoner|townee|gownsman,"polgár|polgári személy|városi ember"
3347,city,ˈsitē,noun,város,"town|municipality|borough|downtown|downtown area",belváros|nagyváros
3348,"city slicker",,,"a város lecsúszott",,
3349,civil,ˈsivəl,adjective,civil,civilian|civilian|civic|bourgeois|polite|courteous|bland|courtly|urbane,polgári|udvarias
3350,"civil servant",,noun,köztisztviselő,"public servant|office holder",
3351,civility,səˈvilətē,noun,udvariasság,courtesy|politeness|comity|attention|urbanity|politeness|courtesy|thoughtfulness|complaisance|affability,előzékenység
3352,civilization,ˌsivələˈzāSHən,noun,civilizáció,culture,kultúra
3353,civilized,,adjective,civilizált,cultured,kulturált
3354,clack,klak,noun,kattogás,,
3355,clad,klad,adjective,öltözött,dressed,
3356,claim,klām,noun,követelés,demand|due|assertion|requisition|need|pretension|complaint,igény|kárigény|reklamáció|jogalap
3357,clairvoyance,kle(ə)rˈvoiəns,noun,"látnoki képesség",acumen,éleslátás
3358,clam,klam,noun,kagyló,shell|conch|cockle,
3359,"clam up",,verb,"befogja a száját",,
3360,clamant,,,sikolt,,
3361,clamber,"ˈklambər,ˈklamər",noun,mászás,climb|crawl|creep|climbing,kapaszkodás|felkapaszkodás|felmászás
3362,clammy,ˈklamē,adjective,nyirkos,damp|moist|humid|dank|raw|wet|moist|humid|lush|dank|gooey|sticky|viscous|runny|pasty,nedves|nyúlós
3363,clamor,ˈklamər,noun,kiabálás,shouting|shout|cry|exclamation|vociferation|racket|noise|din|noisiness|bluster|uproar|turbulence|clamour,lárma|zajongás
3364,"clamor for",,,káromkodva,,
3365,clamorous,ˈklamərəs,adjective,lármás,noisy|blustery|loud|rowdy|tumultuous|noisy|loud|vociferous|rattling|blatant|turbulent,zajos|zajongó
3366,clamp,klamp,noun,fogó,pliers|handle|forceps|tongs|tagger,
3367,"clamp down on",,,rögzítse,,
3368,clan,klan,noun,klán,genus,nemzetség
3369,clandestine,"-ˌtēn,-ˌtīn,klanˈdestən,ˈklandəs-",adjective,titkos,"secret|confidential|top secret|undercover|hidden|hidden|latent|covert|occult|potential",rejtett
3370,clang,klaNG,noun,csengés,timbre,
3371,clangor,ˈklaNGər,,clangor,,
3372,clangorous,,,harsogó,,
3373,clank,klaNGk,verb,csörög,rattle,
3374,clannish,ˈklaniSH,adjective,"klánjához tartozó",,
3375,clap,klap,noun,taps,applause|plaudits|pat,vállveregetés|veregetés
3376,"clap  up",,,"tapadjon fel",,
3377,"clap together",,,"tapadjon össze",,
3378,claptrap,ˈklapˌtrap,noun,hatásvadászat,pretentiousness,
3379,clarification,ˌklarəfiˈkāSHən,noun,derítés,tonedown|cleaning|purification|purifying|brushing|purge,tisztítás
3380,clarify,ˈklarəˌfī,verb,tisztázni,"clear up|become clear|cleanse|clean|launder|purify|beautify",tisztul|kitisztul|tisztít
3381,clarity,ˈklaritē,noun,világosság,light|clearness|lucidity|lighting|perspicuity|purity|cleanliness|cleanness|chastity|clearness|light|glaze|refulgence|blaze|lustrum|public|publicity,tisztaság|átlátszóság|fény|nyilvánosság
3382,clash,klaSH,noun,összecsapás,encounter|scrimmage|rencounter|rencontre|collision|confrontation|conflict|bump|collision|dash,összeütközés
3383,"clash with",,,összeütközés,,
3384,clashing,,verb,csattanó,"clash|tear off|patch up|scamp|polish off|clash|clatter",összecsap|csattogtat
3385,clasp,klasp,noun,kapocs,link|fastener|buckle|locket|snap|buckle|embrace,csat|ölelés
3386,class,klas,noun,osztály,department|division|category|battalion|category|grade|hour|clock|watch|lesson|timepiece,kategória|óra
3387,classic,ˈklasik,adjective,klasszikus,classical|excellent|distinguished|good|prominent|special|classical,kitűnő|humanisztikus
3388,classical,ˈklasikəl,adjective,klasszikus,classic|excellent|distinguished|good|prominent|special|classic,kitűnő|humanisztikus
3389,classification,ˌklasəfəˈkāSHən,noun,osztályozás,sorting|assortment|gradation|collocation|qualification|qualifications|grouping|group|groupment|collocation|disposition|degree|grade|stage|gradation,besorolás|minősítés|csoportosítás|titkosítás|fokozat|titkossági
3390,classify,ˈklasəˌfī,verb,osztályoz,grade|class|categorize|collocate|label|rank|number|refer|enroll|list|group|tabulate|aggregate,besorol|csoportosít
3391,classiness,,,classiness,,
3392,classless,ˈklasləs,adjective,"osztály nélküli",,
3393,classy,ˈklasē,adjective,ízléses,tasteful|stylish|elegant|aesthetic|esthetic,
3394,clatter,ˈklatər,verb,zörög,rattle|clink|clash,csattogtat
3395,clattering,,verb,csörömpölő,rattle|clatter|clink|clash|clatter,zörög|csattogtat
3396,clattery,,,clattery,,
3397,clay,klā,noun,agyag,loam|clod,fazekasagyag|porhüvely
3398,clean,klēn,adjective,tiszta,pure|clear|neat|net|blank,"valamitől mentes"
3399,"clean up",,,"tisztítsa meg",,
3400,cleaner,ˈklēnər,noun,tisztító,purifier,tisztítógép
3401,cleanhanded,,adjective,cleanhanded,blameless|impeccable|irreproachable|clean-handed,feddhetetlen
3402,cleanly,,adverb,tisztán,purely|clear|fairly|audibly,
3403,cleanse,klenz,verb,tisztít,clean|launder|purify|clarify|beautify,
3404,cleanser,ˈklenzər,,tisztító,,
3405,cleansing,,noun,tisztító,"maintenance|service|maintenance work|upkeep|conservation",karbantartás
3406,clear,kli(ə)r,adjective,egyértelmű,light|bright|plain|lucid|distinct|clean|pure|neat|net|blank|translucent|opaque|diaphanous|serene,világos|tiszta|áttetsző|derült
3407,"clear out",,verb,kitakarít,"clean|tidy up|clean out|drive away|spurn|chase|stave off",elkerget
3408,"clear up",,verb,tisztázni,"ascertain|copy|try out|solve|resolve|disentangle|clarify",tisztáz|megold|tisztul|kiderülni
3409,clearance,ˈkli(ə)rəns,noun,vámkezelés,"license|permission|permit|authority|pass|sale|clearance sale|sellout|job line|jumble sale|expurgation|depuration|abstersion|mopping-up","engedély|kiárusítás|erdőirtás|megtisztítás|szabaddá tétel|elvámolás|megengedett közelség|oldalirányú kitérés"
3410,clear-cut,,adjective,világos,clear|light|bright|plain|lucid,
3411,cleared,,verb,törölve,clear|free|clear|vacate|decontrol|clear,"világossá tesz|szabaddá tesz|vámkezeltet"
3412,clear-eyed,,,"világos szemű",,
3413,clearheaded,ˈkli(ə)rˌhedid,adjective,clearheaded,clear-headed,tisztafejű
3414,clearing,ˈkli(ə)riNG,noun,klíring,equalization|equation|trimming,kiegyenlítés|megtisztáz|átépítés
3415,clearly,ˈkli(ə)rlē,adverb,tisztán,,érthetően
3416,clearness,,noun,tisztaság,purity|cleanliness|clarity|cleanness|chastity|light|clarity|lucidity|lighting|perspicuity,világosság
3417,clear-sighted,,adjective,éleslátású,,
3418,clear-sightedness,,,tisztánlátását,,
3419,cleavage,ˈklēvij,noun,hasadás,split|crack|fission|fissure|fission,osztódás
3420,cleave,klēv,verb,hasít,split|rip|slit|slash|rend,széttör
3421,cleft,kleft,adjective,repedés,split|riven|rent,hasított
3422,clemency,ˈklemənsē,noun,kegyelem,grace|mercy|amnesty|lenity|mercy|graciousness,irgalom
3423,clement,ˈklemənt,adjective,irgalmas,merciful|indulgent|lenient|patient,elnéző
3424,clench,klenCH,verb,összeerősít,,összeszorít
3425,clergy,ˈklərjē,noun,papság,priesthood,klérus
3426,clergyperson,,,clergyperson,,
3427,cleric,ˈklerik,noun,pap,priest|clergyman|parson|ecclesiastic|poppa,
3428,clerical,ˈklerikəl,adjective,irodai,cleric|priestly|sacerdotal|cleric|ministerial|parsonic,papi
3429,clerisy,,,clerisy,,
3430,clerk,klərk,noun,hivatalnok,official|scribe|scrivener|writer|amanuensis|administrator,írnok|adminisztrátor
3431,clerkly,ˈklərklē,adjective,hivatali,administrative|magisterial,
3432,clever,ˈklevər,adjective,okos,wise|prudent|bright|shrewd|sagacious|skillful|skilful|deft|good|adept|intelligent|brainy|brainy|shrewd|reasoning|ingenious|intelligent|knowledgeable|apprehensive|competent|judicious,ügyes|intelligens|eszes|értelmes
3433,cleverness,ˈklevərnəs,noun,okosság,prudence|sagacity|sapience|shrewdness|brightness|dexterity|skill|artfulness|deftness|ingenuity|intelligence,ügyesség|intelligencia
3434,cliche,,noun,közhely,commonplace|banality|platitude|truism|triteness,klisé
3435,cliched,,,közhelyes,,
3436,click,klik,noun,kettyenés,ticking|tick,ketyegés
3437,client,ˈklīənt,noun,ügyfél,party|protegee|protege,védenc
3438,cliff,klif,noun,szikla,rock|crag|gibber|rock|skerry,szirt
3439,cliff-hanger,,noun,filmsorozat,series|cliffhanger,
3440,climacteric,"klīˈmaktərik,ˌklīmakˈterik",noun,klimax,menopause,
3441,climactic,"klīˈmaktik,klə-",,éghajlati,,
3442,climate,ˈklīmit,noun,éghajlat,zone|clime,klíma
3443,climax,ˈklīˌmaks,noun,tetőpont,peak|height|zenith|vertex|paroxysm|enhancement|gradation|climb|lift|raising|uptrend|raise,fokozás|emelkedés
3444,climb,klīm,noun,mászik,lift|raising|uptrend|raise|lifting|crawl|clamber|creep,emelkedés|mászás
3445,clime,klīm,noun,klíma,climate,
3446,clinch,klinCH,verb,megegyezik,"agree|concur|come to an agreement|compound|comport",összeakaszkodik|megszegecsel
3447,clincher,ˈklinCHər,noun,"megdönthetetlen érvelés",,
3448,cling,kliNG,verb,ragaszkodik,"adhere|be fond of",csüng
3449,"cling to",,verb,ragaszkodnak,,"tapad valamihez"
3450,clingy,ˈkliNGē,adjective,tapadós,tacky|glairy,
3451,clink,kliNGk,verb,zörög,rattle|clatter|brattle,csörömpöl
3452,clinker,ˈkliNGkər,noun,klinkertégla,,
3453,clip,klip,noun,csipesz,"forceps|tweezers|pincers|nipper|protractor|clips|paperclip|repertory|box magazine|cartridge clip|magazine",gemkapocs|tár|tölténytár|juhnyírás
3454,clique,,,kettyenés,,
3455,cliquey,,,"klikkekből álló",,
3456,cliquish,,,cliquish,,
3457,cloak,klōk,noun,köpeny,jacket|cape|overcoat|talma|mantle|pall,köpönyeg
3458,clobber,ˈkläbər,noun,cókmók,"belongings|goods and chattels",ringy-rongy
3459,clock,kläk,noun,óra,hour|watch|lesson|class|timepiece,
3460,clod,kläd,noun,hant,clay,porhüvely
3461,cloddish,,,göröngyös,,
3462,clodhopper,ˈklädˌhäpər,noun,clodhopper,clod-hopper,"földet túró paraszt"
3463,clodpole,,,clodpole,,
3464,clodpoll,,,clodpoll,,
3465,clog,"kläg,klôg",noun,klumpa,clogs|fetter|shackle|hobble|fetterlock,béklyó
3466,cloister,ˈkloistər,noun,kolostor,monastery|convent,
3467,cloistered,ˈkloistərd,adjective,"kolostorba vonult",,
3468,clone,klōn,,klón,,
3469,close,"klōs,klōz",adjective,Bezárás,"nearby|near|close to|adjacent|nigh|closed|sealed|enclosed|locked|inclosed",közeli|zárt
3470,"close call","ˌklōs ˈkôl",,"lezárni a hívást",,
3471,"close down",,verb,lezárni,"terminate|pin down|shut down|block|seal up|smother|suppress|damp|repress|quench",lezár|elfojt
3472,"close in",,,közel,,
3473,"close off",,,elzár,,
3474,"close out",,noun,zárni,"closing sale|stock clearing sale|close-out|close-out","végkiárusítás|leszállított áron vett áru"
3475,"close shave","ˌklōs ˈSHāv",verb,"szoros borotválkozás",,"éppen hogy megúsz"
3476,"closed book",,,"zárt könyv",,
3477,closedown,,verb,lezárni,"terminate|pin down|shut down|block|seal up|close down|smother|suppress|damp|repress|quench|extinguish",lezár|elfojt
3478,closefisted,,adjective,closefisted,tight-fisted|close-fisted|hard-fisted,szűkmarkú
3479,close-knit,ˌklōsˈnit,,"szorosan összefüggő",,
3480,closely,,adverb,szorosan,,"szorosan egymás mellett"
3481,closemouthed,"-ˈmouTHt,klōs ˈmouT͟Hd,klōz-",,closemouthed,,
3482,closeness,,noun,közelség,proximity|nearness|vicinity|propinquity|imminence,bezártság
3483,closer,ˈklōzər,adverb,közelebb,,
3484,closet,ˈkläzit,noun,fülke,cabin|compartment|niche,"szobácska|angol vécé"
3485,close-up,ˈklōsˌəp,noun,közelkép,,"premier plán"
3486,closing,,adjective,záró,locking,
3487,closure,ˈklōZHər,noun,bezárás,shutting|shutdown|lockup,berekesztés
3488,clot,klät,noun,alvadék,nugget,rög
3489,cloth,klôTH,noun,szövet,fabric|tissue|web|texture|webbing|tablecloth|duster,kelme|terítő|abrosz|törlőrongy
3490,clothe,klōT͟H,verb,öltöztet,dress|attire|enfold|envelop|bedeck|enwrap|enshroud,beborít
3491,clothes,klō(T͟H)z,noun,ruházat,"attire|raiment|clothing department|vesture|dress|clothing|garment|toilet|toilette|clothing|garb|raiment|trim|rig-out",öltözék|öltözet
3492,clothing,ˈklōT͟HiNG,noun,ruházat,clothes|garb|raiment|trim|rig-out|dress|clothes|garment|toilet|toilette|dressing,öltözet|öltözék|öltözködés
3493,cloud,kloud,noun,felhő,nebulosity|crowd|mass|throng|bulk|mob,felleg|felhőzet|tömeg
3494,"cloud nine",,,"felhő kilenc",,
3495,cloudburst,ˈkloudˌbərst,noun,felhőszakadás,rainstorm|drencher|downpour|pour|cloud-burst|waterspout,
3496,clouded,,adjective,felhős,cloudy|overcast|nebulous,
3497,cloudless,,adjective,felhőtlen,unclouded,"derült ég"
3498,cloudy,ˈkloudē,adjective,felhős,overcast|clouded|nebulous|overcast|covered,borult
3499,clout,klout,noun,pofon,patch|spot|stain|blot|blur,folt
